path,image_id,acquisition_prefix,split,path_label,path_cell_type,path_day_bucket,metadata_label_raw,metadata_cell_type,metadata_day_bucket,metadata_present,cell_type_matches,day_bucket_matches,size_bytes,width,height,mode,sha256,dhash256
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230425_5.png,230425_5,230425,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1665390,2056,1542,L,3ab48746c4f0b71d3972f4208b633a74c04c1b7e82571db3c2757df3769d6801,8fc38fc38d838d838f838f8387c397839f839b83898b1c9b9e739f839d039f03
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230425_7.png,230425_7,230425,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1734627,2056,1542,L,98814a2b13838d01e7f7c02b2d1ba174da0319efe6f99cc2ec72f75112222b7d,94b393b311bf139f9b1b9b4f9b8f9b8e9b9719971a3619b69a679a779e771c67
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230425_9.png,230425_9,230425,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,2000653,2056,1542,L,49db10123f10561eaf3e6788ba10a3d18106301ec9bb2112d189b42d4dbe8a57,17779336937611a792c79ac69e679e47164696cf1fcf3f8e3bcf3acf289f6996
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230517_28.png,230517_28,230517,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1686316,2056,1542,L,a1199a05099b7114962a17d071e747dc35b5f0a8b6a6736d1bcc7d7e9b282718,db179697d68e568e168e960f9217db37586718875806100690e690e64006d806
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230517_30.png,230517_30,230517,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1774356,2056,1542,L,bcaf385865b3789a1fe272c78f1db9da22391acf4ad3839ca5f56e8a3b6c1542,8ce65f275b8759871e271b065a261b671b471e4618e61b6619861d869de61e67
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230517_31.png,230517_31,230517,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,2085556,2056,1542,L,851135f015a973fa8b8258fd7627c9f2c4ca0dc8171478441d861e6e4633ebee,9e461e421b629a821cc21ec39dc39ca39ec39ec39ec39f439e038f231f039ee3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230517_34.png,230517_34,230517,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,2083530,2056,1542,L,b24dc0b3fa88a65c4f19c9735d070eb0829c6078a4a1a4b8f5b55801cb15b99a,8b4a8aea8cea8caa8c2a1d6b4b6b5b22192a182b0caa0d6a0eea0f4a9d038d8b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230517_35.png,230517_35,230517,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,2055297,2056,1542,L,36d2073b4a72dfb7ee1d18c9bd92238f7b5f2503f36173f41aaf15113f216ad0,8b2b0a8a0bcb0e8b8ccb8ceb0ccb8c8b8e8b0ecb0e6b0e4b0d4a0d8b0f4b8b0a
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230517_36.png,230517_36,230517,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,2029937,2056,1542,L,1bb3dcbedd59056fabf6895a9c078e1f1d89039f976e214a5d81230c339fd227,8b6a8aea8cab8f2b0f2bcc6b8c4b0c6b0e6b0acb894a0b428acb89038f238ba3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230517_74.png,230517_74,230517,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1487891,2056,1542,L,fa7ccf27e7d94bd87b36ea640d573a93577f15c75343c76af80adf8b5215f9e7,cfebcfebcfebcbebcbebcfebcfcb8beb8feb8feb8f8b8f8b0fcb0fcb0f8b0f8b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230517_75.png,230517_75,230517,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1470068,2056,1542,L,c1070e20f69e8ef688dbaa26adc6c73f80de28c8cb1ffd3ecad12d899c7a33fe,8f8b8f8b0f8b0f9b8f9b8feb0e6b8f7b4b7bcbfb8fdb8fc38fcbcfc3cfc34fc3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230517_77.png,230517_77,230517,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1646159,2056,1542,L,9557b23e68bbb6b679986a8682076301988bbb3961dd2a46ded312b2dcd70657,4fcb8fc3cfc3cfc30fc38fc38fc3cfc3cfd3cfd3cfd38fd34fd34fd3cfd30fd3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230517_78.png,230517_78,230517,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1693446,2056,1542,L,46949e1bdbe855593215f3806391c103370d2960980399cdc304e7873cd45b8d,cfc3cfc38f838f93cf934bd30fd38fd38fd38fd38fd38fd3cbd38fd38fd38fd3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230517_79.png,230517_79,230517,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1760945,2056,1542,L,485d9120392e5932413a7a8d4e48c2bee8b9e0d903553b6eb11d967f188ac570,8fd38fd38fc30f530fc30fc38fc38fd38fd38fd38fd38fd38dd38dd38dd39dd3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230517_80.png,230517_80,230517,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1692340,2056,1542,L,2c59ed837c45a35f7a83ad969fab9faf73fe4935620b925b178fd6c8a96a8246,8dd38dd38fd38f938f938f138f939f931f939fd39f938f939fd39fd39f938fc3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_101.png,230529_101,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1999309,2056,1542,L,19a267267b1ba0d0108d80f90e3f8db71d041758592d39376b1cd396b0a2df56,ee67e6c7f1c7ec06e607f206fd07ec87ec06ea06fa06fe06fc86e886fc46ece6
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_105.png,230529_105,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1960649,2056,1542,L,8cab776fff64e55ffdc007b09bdd1803480f1334ebd5f4e146f1b67615f44c0d,f2c3f783f703fe03fe83fe83fd03fd03fe03fc03fc83fc83bc03fd23f503f503
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_106.png,230529_106,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1885691,2056,1542,L,4a3a8d91703b084d0a15751797c9b24f5754f878927f9cd14d314e127f8d8ec0,f4c3f903f843f843fa03fb03ff03f603fe43fc43fd03f1a3f6c3f643f643f2c3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_107.png,230529_107,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1949691,2056,1542,L,fbbdc02fed3a851417fd474a411af52af55fc98c786ea2712aa0eb8e8471b462,f38363836d8363c373c774e66ec66ec674c771c7d3c7c5cdcc8fcc8bed99e319
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_13.png,230529_13,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1376277,2056,1542,L,76ac41728e80baa442acdbfb01263ea156f93b789f432df57080cd0cfc947682,122c123e122c136013e013ec13ec13a45434522c52ac52ec13ac139c538cd34c
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_144.png,230529_144,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,2046460,2056,1542,L,cdb7015470be1568100570dc92c5cc2fcf3953b4dfeaa35575c1e1905919440c,ce73ce73ceb34c438e438c638c630c630da38d638de70dc70c478ec78de30da3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_146.png,230529_146,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,2004674,2056,1542,L,e82b10efafc0070579148209a1e4c5e812cb58df6cd673ff128afaed5c47650c,8f078f47cf47cf27cf478f470f070f87cec7cfc7cf87cfc7cd87cf07cf87cf87
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_147.png,230529_147,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1888878,2056,1542,L,77dbb955c2c58334191353d162a2e79deaa8c51376610dd9af53a0dbb77279ae,cfc7cec7cfc74ec3cec3cfc3cf03cf03cf03cf030fc70fc70fc787c39b839b83
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_148.png,230529_148,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1873471,2056,1542,L,6e721805890bbd9789e3e83e5516cb14e4dbc526327fdab893b3dabe78f22bb9,8ba3cba3cb87cf878f8787878f878f234f838f878f87cf874fc74ec70f078f07
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_149.png,230529_149,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1929256,2056,1542,L,c246bfb974f43b43db7d9a19bf6c55605cd635d5b8718c3a68729be9c0803a77,cf03cf07cf23ce87cfc34f834f838f838f838f838f838f834f838ec3ce23cea3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_150.png,230529_150,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1944313,2056,1542,L,e456eb4ee829f535c1fc38d38d34e76c6545d4619e486a9f84bbae79f192c8ad,ce23cfa3cf83cfc3cfc3cfc34fc34fc3cfe3cec34ce34de3cdc34d934d93cdc1
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_151.png,230529_151,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1996303,2056,1542,L,f470b832dca06311a531c50a3c022afa8770059483ff8516b1783a89baa00d15,cde1cfc1cfc14f81cf010f614f418f410f418fa1cfa1cfe10ec1cfc18fc18f81
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_152.png,230529_152,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,2181158,2056,1542,L,996faed5793fd29bd20ddf4a63f083e59247f745623d30d7a16a1a8acb8fda25,cfa1cfb10f910e714f614ec10ed08e50ce588e68c630265186610ec14fd1cba9
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_153.png,230529_153,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,2013317,2056,1542,L,004e53e8542e45821b259f4b3296394a32c9110117be86d19c70a4e2847ff4aa,0d674f074d07cc878c478e478d878d438f838d830f438ec30fc38f878f870f07
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_154.png,230529_154,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,2013520,2056,1542,L,d361fd5a2f51c0e8b3f3af2a7494e66998112ce72efee79b25d7686cda2678ac,cf238f038f878d83cdc3cdc3cec34e434f474fc34fa38fa38ee34f83cf834ec3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_155.png,230529_155,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1881129,2056,1542,L,88e8c0037cad8e7bcbca52c1dd2bc68d6404020c35969f56a121cdcaa16e82e3,ce83c6c387e38663c6e3c783c703c703c703cf43cf83870306074703c707c707
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_156.png,230529_156,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1841161,2056,1542,L,d8849bc7fddfeef0372c53cb32258fcaddce60ce628ded929b33c85fcc80da66,c787470747874687c7878707c787c787c787c70707074747c647c647c6cdc7cf
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_158.png,230529_158,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1844920,2056,1542,L,7538ee9b005dbf8d3480f056366300dc2b97b2305887afd69d9629fb18feec09,c783c783c74306470627c6c7c6c7c74747274727472747c7c7c7c7c7c787c687
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_16.png,230529_16,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,948002,2056,1542,L,797bb2ade02430a422ba1efbca276b6a30021c913174d647b1b51234276435e1,c00880084000400000008000800002000000022417249724d784960486248706
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_160.png,230529_160,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1414708,2056,1542,L,4186a3fbe498c68cfc939dc52d5c892938a42f0b85d5f5377e6658e555befd98,87a727a727a727a7262727676765666746670625872527e507e50765466146e3
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_161.png,230529_161,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1964146,2056,1542,L,409085720229ecfd5be34a1894c8a31f43d410ce9550ace6c08bfe28fa4121a4,a725a7e587e50725466146e346c34623c7a34761c6e186a1c7818761c761c771
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_162.png,230529_162,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,2150738,2056,1542,L,980a9090624a7a36150747e6ab15e13ad09f8133388996875586417406db7a75,c6d34751471147114611463146310611861186518641874987a18f318f138d93
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_163.png,230529_163,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1796621,2056,1542,L,2a7c2755ed0fe82d65c54a724bad365ce4bf684f4dc8a7af7c8f3f9e6a4e9d1a,8e878f078f870e078ec79ec71f861f4f1f4f9f0f9f8f1d8f1d870f870f8f0d8f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_164.png,230529_164,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1603967,2056,1542,L,fba02a527f4962b7ce5f3568b55ed4fb71f6ecb5be08e07f170dbeae6363a514,8c8f8d878e070e070e078f070f870e870c870f8f0f8f0e8f0e8f0f8f0d0f8f0f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_165.png,230529_165,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1715311,2056,1542,L,d86f1842122666c3db1be343d797bd8bd44cc22a931353890fe79f8eba067ebe,8e0f8f070e8f0e4f0e8f8e8e4f8f0f8f0e0f8e8f8e4f8e8f8c8f8e8f8e8f8e0f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_166.png,230529_166,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1755226,2056,1542,L,d67f1263875522f3e6cdd530851e7f8db08268a558e65c3db5b8b1c19dbba05e,8e0f8ecf87cf87cf85cf8dcf8dcf8dcf8e0f8e0fcf8fcf8f8f0f8f0e8e0e8ece
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_172.png,230529_172,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1824268,2056,1542,L,c178ddaca749f3f1245ece193ebda50316f39a9697d212766283fb423b6e1ffd,9c8e1e0e1f0e0e0e0f0e0f1e0f1e0f1e0f1e0f1f0d1e0f1e0f1e0f1e0e9e0f1e
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_174.png,230529_174,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1752176,2056,1542,L,09f8afe3ae9129a15d552cdeb0b7895af21686eb6ba683bc9647c0b02ca56fca,8e9e8e9e8e9e8e9e869e861e8f1e8e1e8e1e8e1e8f1e8f1e8f1e8e1e8e9e8e1f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_175.png,230529_175,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1583419,2056,1542,L,684fbea8ffb6f6fc3bb3e07846d12cd5bbfb73377600766e1d1d45b6e033f79b,8e1f8f1f8e1f861e8f1e871f871f8f1f8f1f8e1f0e1f0e1f871f071e861e861e
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_176.png,230529_176,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1534228,2056,1542,L,a34e85ecbb554d5abced94626c676ddf84b2a12a9b710abf97c66976688dac8d,861e861f861f869e869e869e869e8f9e0e1e8e1e8e1e8e1e0e1e8e9e8e9e8e1f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_19.png,230529_19,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1729028,2056,1542,L,dc04a2ec052be8ca4449476a04615cf62cf2b16c3ca376911e0f209c271634ec,351c371c341c345c341c341c349c3416341534d1349925112591349124912691
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_20.png,230529_20,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1769411,2056,1542,L,99cb6cd1846893023f7c8687a9e5ebf7fa45b65b73913ee1187ca9186a4eb8fb,3695361136113450345134d536193619341526112611259d259d259d341d241d
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_21.png,230529_21,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1812620,2056,1542,L,5a18b8d2106ca0cdc2cb60d12dcbfbca5b8418079a93d09ebdcf0a0a2390c131,361d361d341d351d341534113511341134192491249124993499349934993511
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_23.png,230529_23,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1943109,2056,1542,L,94e737440abf54ff54f136826aa63c224b8bd801d7df2296c27919153bc7d1a1,3511351124102591259134913491265126d125d12711a6112591251125112511
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_24.png,230529_24,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1571313,2056,1542,L,2708102b92206d7051bb815a9313245e2b2c121d01ed86ff915d3786648093dc,365124d12491249124d324932513241b2713251324132419340d200120010001
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_25.png,230529_25,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1378094,2056,1542,L,c71b285630b3b2460fea594de2d31bd8a1c7530d4e2da444108e2f3a6a9bb1bf,000000000000000000012001251b259b2511243325b326b325b325931f930f9b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_26.png,230529_26,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1069703,2056,1542,L,089adf3db17ac2307e939c275044d46bb7c41e0cf0c195034b0dc25c6ccb223a,2593259327b3233b213b013b0013200220130001000000000000000000910810
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_27.png,230529_27,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1233600,2056,1542,L,0f1a4fbae0232ce32b183a93aa0422731d3c3a407d1188dc313fa9e048d7910b,40000011000000000421473147b965b167b167b167b167b167b967b1673167b1
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_28.png,230529_28,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1491014,2056,1542,L,bba2c7596826b29ed5bb564d9248236717713c06652ce3c81cd74d81aee908a4,673967b166b1672967e9672167b167b96739673967b16731e7b1e7a1e7a1e5a1
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_29.png,230529_29,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1540918,2056,1542,L,53f3be6e11ea99fcb2ae68a4c42c69df9b7eb85372259f2ac6215b29faf67b1f,67a1e7a9e7b9e7b1e7b1e7bbc6b3c6b3e7b3e773e7a3e763e563e563e763e663
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_30.png,230529_30,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1278823,2056,1542,L,176831777133e266d07ed7b4bbd45568151ed92f5fa5f75cf2cb0771a2f5d695,e733e573e773e773e733e633e5638563c563e66be36be773e773a573e773e763
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_33.png,230529_33,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,781864,2056,1542,L,c2077c03bfa8b9b8f9e5adefdf61f5bfff4301ba395b056f540c4ea1c07374d0,e777e566e566c726c026408240024000000000000000000000020006612e666e
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_34.png,230529_34,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,925521,2056,1542,L,e393768237457f001cf41d5df17fb16516dd25301569e46c576877c1ce703709,c7a6e726e726e766c5ee806e001e404e4026000a000440044002000400200044
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_7.png,230529_7,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1323087,2056,1542,L,49c9b5d6b5c9f960adc8e3200bce5f0bac4f7597eca1c8e30a1cb8a87b90e535,c706c706c706c706c646c646c646c646c706c706862287028592850284020402
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_76.png,230529_76,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1813178,2056,1542,L,7f2ae1b3790293a14742f4976aa7d968e3b3ea3e683b7483718668dd968f7e31,c7e1c7a1c780c7c8c790c7d0c7f0c7f0c7d087b087f0c7c0c7c0c7a0c790c7c0
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_77.png,230529_77,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1817792,2056,1542,L,829f300ece5ca12b15f44e0811fea2a2a61a677743e0c452d23046643489aa4e,c7d0c7c0c7e0c7a0c780c780c7c0c7c0c760c760c7e0c7a0c760c760c748e798
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_78.png,230529_78,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1722001,2056,1542,L,8b50a24c4941a35754e42ff26d9a91ce6afd7b647ceb0ae9d83bb156a60bf435,e708e798c7e0e7c8e788e7a0e7b0e730c7708770c770c7e0e7a0e7a0c780c7e0
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_79.png,230529_79,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1787079,2056,1542,L,ba1cad0374a3ea07b5f767674c2990b2fc32905cc525163c21daf855687ebfec,e7c0e7b0e7b0c7e0e790e7d0c7c087c0c7e0a7d067c02790a7b8a7b0c7b0c7e0
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_80.png,230529_80,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1859761,2056,1542,L,62810f2fc78a78f29a4afa41e2ffac6a9b0ac93686eae5faad8711116f1aee67,c7d0e7b0e7b0c7e0e7f0a7b0c7e0e7e0c7d0e7d0c3b8e3cce74cc71cc71406c4
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_9.png,230529_9,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1031614,2056,1542,L,60ae682dd0c5462a2dde6ba10c085977f4dbf88625754656f374642fe16c0ba8,661ec70ec70e870e278e038e020e440a24000000000000000000000024000504
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_90.png,230529_90,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1986418,2056,1542,L,4351b366c665f482d0c51aaed4b2f6c583175ecc85fbe961b7d1a98ad6acd782,7d0d7c0d7a0e700f760d760e760f76ce764e7c4e7c0e7a867a8672c772c77006
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_91.png,230529_91,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1403032,2056,1542,L,5d4e5b97adc22b498cedfdb7bc7e75ccfaf2f794d59b85874aa6599a4ffe3ef5,3c063c063406330633c63a4634463046306634c636c67206380631c632c67a46
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_92.png,230529_92,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,2072266,2056,1542,L,7f7adbb6d9332c6f8585aa93b4432a3495c56a5f8c89d1dbb53d9db3b8a09107,38063087328670463bc73ac77a677c667c067d067c8678c67a46788638463907
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4+_days/230529_99.png,230529_99,230529,train,bad,HPMEC,4+_days,2,HPMEC,4+_days,True,True,True,1924787,2056,1542,L,ada0868e40b50ffd2862f86a4911d9e1e6074f2d01b4d5e0c3cae2acd9e4b000,f94de84fe9cdf2cdf2cdf2cdf18fd6cfe64fec4fee4fe64fe2cff9cff2cfe64f
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4_days/230317_1.png,230317_1,230317,train,bad,HPMEC,4_days,2,HPMEC,4_days,True,True,True,1964422,2056,1542,L,2d6fcea3809619cfc3c21ca35543259fbfd7ecd909d822e21ce785c6b72fe9d4,1e431f431e833e871d871f872f07671b633b70fb786b7e4b7a0b7a0b760b764b
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4_days/230317_10.png,230317_10,230317,train,bad,HPMEC,4_days,2,HPMEC,4_days,True,True,True,2003935,2056,1542,L,ad89b994c6ec14b0468b0dcc461c182b53a5546084c66e30dc181f118184341e,0e39267b32fb31e331c376477c86740664166a977c17f816e1f7c676de361e1e
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4_days/230317_19.png,230317_19,230317,train,bad,HPMEC,4_days,2,HPMEC,4_days,True,True,True,1928255,2056,1542,L,83e610c1327578639847bd3a6d3272498d019d245cda71d2917510c115133543,b7d333c733c7318e783e70667986f986e986f806f406fe06fc46fa46ff06f846
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4_days/230317_32.png,230317_32,230317,train,bad,HPMEC,4_days,2,HPMEC,4_days,True,True,True,1889292,2056,1542,L,078bca4ee6c55cff96a4e0a69e92527843fc260c6f9c5294709412159457886b,d888d8c95c895ccb789d7199639a7e1a7e187c9a7d9b691b671b6d1e489e7e9e
data/raw/ooc/OOC_image_dataset/train/bad/cell_type_HPMEC/4_days/230317_33.png,230317_33,230317,train,bad,HPMEC,4_days,2,HPMEC,4_days,True,True,True,1914391,2056,1542,L,3e458ccd25c34b575d5cb73659b0f1faa0b4796bdd0b7a1f3412ef55f26937e9,599c799c7c197e197c197c19781970996d996f1b461a5659707974b9647a6459
